"Date and Time Run 1","Time (s) Run 1","Angle (rad) Run 1","Angular Velocity (rad/s) Run 1","Angular Acceleration (rad/s²) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration, 975-866 (m/s²) Run 1","Voltage (V) Run 1","霍尔电压 (mV) Run 1"
10/31/2025 03:50:56 pm,23.400,-3.925,1.011,-1.658,-0.1093,0.028,-0.046,-1.152,-15.16
10/31/2025 03:50:56 pm,23.450,-3.877,0.922,-2.077,-0.1080,0.026,-0.058,-1.138,-14.97
10/31/2025 03:50:56 pm,23.500,-3.833,0.801,-2.339,-0.1068,0.022,-0.065,-1.130,-14.87
10/31/2025 03:50:56 pm,23.550,-3.795,0.670,-2.234,-0.1057,0.019,-0.062,-1.116,-14.69
10/31/2025 03:50:56 pm,23.600,-3.767,0.560,-1.676,-0.1049,0.016,-0.047,-1.112,-14.63
10/31/2025 03:50:56 pm,23.650,-3.742,0.492,-0.803,-0.1042,0.014,-0.022,-1.101,-14.49
10/31/2025 03:50:56 pm,23.700,-3.718,0.476,0.192,-0.1036,0.013,0.005,-1.099,-14.46
10/31/2025 03:50:56 pm,23.750,-3.696,0.513,1.152,-0.1029,0.014,0.032,-1.090,-14.35
10/31/2025 03:50:56 pm,23.800,-3.669,0.597,2.007,-0.1022,0.017,0.056,-1.088,-14.32
10/31/2025 03:50:56 pm,23.850,-3.636,0.717,2.827,-0.1013,0.020,0.079,-1.078,-14.18
10/31/2025 03:50:56 pm,23.900,-3.599,0.874,3.543,-0.1002,0.024,0.099,-1.073,-14.12
10/31/2025 03:50:56 pm,23.950,-3.552,1.084,3.752,-0.0989,0.030,0.105,-1.060,-13.95
10/31/2025 03:50:57 pm,24.000,-3.492,1.293,3.072,-0.0973,0.036,0.086,-1.051,-13.83
10/31/2025 03:50:57 pm,24.050,-3.418,1.424,1.745,-0.0952,0.040,0.049,-1.033,-13.59
10/31/2025 03:50:57 pm,24.100,-3.344,1.456,0.593,-0.0931,0.041,0.017,-1.017,-13.38
10/31/2025 03:50:57 pm,24.150,-3.272,1.445,0.122,-0.0911,0.040,0.003,-0.993,-13.06
10/31/2025 03:50:57 pm,24.200,-3.201,1.450,0.192,-0.0892,0.040,0.005,-0.975,-12.83
10/31/2025 03:50:57 pm,24.250,-3.127,1.466,0.401,-0.0871,0.041,0.011,-0.951,-12.52
10/31/2025 03:50:57 pm,24.300,-3.054,1.492,0.506,-0.0851,0.042,0.014,-0.933,-12.27
10/31/2025 03:50:57 pm,24.350,-2.980,1.524,0.436,-0.0830,0.042,0.012,-0.907,-11.94
10/31/2025 03:50:57 pm,24.400,-2.901,1.545,0.175,-0.0808,0.043,0.005,-0.888,-11.68
10/31/2025 03:50:57 pm,24.450,-2.823,1.545,-0.157,-0.0786,0.043,-0.004,-0.860,-11.31
10/31/2025 03:50:57 pm,24.500,-2.747,1.524,-0.384,-0.0765,0.042,-0.011,-0.837,-11.01
10/31/2025 03:50:57 pm,24.550,-2.670,1.497,-0.367,-0.0744,0.042,-0.010,-0.807,-10.62
10/31/2025 03:50:57 pm,24.600,-2.597,1.477,-0.017,-0.0723,0.041,-4.861E-4,-0.784,-10.31
10/31/2025 03:50:57 pm,24.650,-2.524,1.482,0.541,-0.0703,0.041,0.015,-0.755,-9.94
10/31/2025 03:50:57 pm,24.700,-2.450,1.534,0.995,-0.0683,0.043,0.028,-0.733,-9.64
10/31/2025 03:50:57 pm,24.750,-2.372,1.602,0.995,-0.0661,0.045,0.028,-0.703,-9.25
10/31/2025 03:50:57 pm,24.800,-2.289,1.655,0.506,-0.0637,0.046,0.014,-0.676,-8.90
10/31/2025 03:50:57 pm,24.850,-2.205,1.660,-0.175,-0.0614,0.046,-0.005,-0.642,-8.44
10/31/2025 03:50:57 pm,24.900,-2.121,1.628,-0.768,-0.0591,0.045,-0.021,-0.612,-8.05
10/31/2025 03:50:57 pm,24.950,-2.042,1.576,-1.309,-0.0569,0.044,-0.036,-0.578,-7.60
10/31/2025 03:50:58 pm,25.000,-1.963,1.508,-2.112,-0.0547,0.042,-0.059,-0.550,-7.23
10/31/2025 03:50:58 pm,25.050,-1.890,1.388,-3.211,-0.0526,0.039,-0.089,-0.516,-6.79
10/31/2025 03:50:58 pm,25.100,-1.821,1.183,-4.171,-0.0507,0.033,-0.116,-0.490,-6.44
10/31/2025 03:50:58 pm,25.150,-1.769,0.937,-4.381,-0.0493,0.026,-0.122,-0.461,-6.06
10/31/2025 03:50:58 pm,25.200,-1.729,0.707,-3.613,-0.0482,0.020,-0.101,-0.442,-5.82
10/31/2025 03:50:58 pm,25.250,-1.700,0.550,-2.182,-0.0473,0.015,-0.061,-0.425,-5.60
10/31/2025 03:50:58 pm,25.300,-1.678,0.487,-0.733,-0.0467,0.014,-0.020,-0.417,-5.48
10/31/2025 03:50:58 pm,25.350,-1.656,0.503,0.244,-0.0461,0.014,0.007,-0.406,-5.34
10/31/2025 03:50:58 pm,25.400,-1.627,0.534,0.908,-0.0453,0.015,0.025,-0.399,-5.25
10/31/2025 03:50:58 pm,25.450,-1.599,0.576,1.850,-0.0445,0.016,0.052,-0.385,-5.07
10/31/2025 03:50:58 pm,25.500,-1.574,0.686,3.281,-0.0438,0.019,0.091,-0.377,-4.97
10/31/2025 03:50:58 pm,25.550,-1.536,0.906,4.625,-0.0428,0.025,0.129,-0.365,-4.81
10/31/2025 03:50:58 pm,25.600,-1.484,1.189,5.201,-0.0413,0.033,0.145,-0.353,-4.64
10/31/2025 03:50:58 pm,25.650,-1.417,1.461,4.817,-0.0395,0.041,0.134,-0.328,-4.32
10/31/2025 03:50:58 pm,25.700,-1.337,1.691,3.787,-0.0372,0.047,0.105,-0.304,-4.00
10/31/2025 03:50:58 pm,25.750,-1.246,1.848,2.566,-0.0347,0.051,0.071,-0.272,-3.58
10/31/2025 03:50:58 pm,25.800,-1.148,1.937,1.501,-0.0320,0.054,0.042,-0.241,-3.17
10/31/2025 03:50:58 pm,25.850,-1.051,1.984,0.733,-0.0293,0.055,0.020,-0.206,-2.71
10/31/2025 03:50:58 pm,25.900,-0.950,2.005,0.192,-0.0265,0.056,0.005,-0.176,-2.31
10/31/2025 03:50:58 pm,25.950,-0.848,2.000,-0.192,-0.0236,0.056,-0.005,-0.144,-1.89
10/31/2025 03:50:59 pm,26.000,-0.749,1.979,-0.541,-0.0209,0.055,-0.015,-0.118,-1.55
10/31/2025 03:50:59 pm,26.050,-0.652,1.953,-1.100,-0.0182,0.054,-0.031,-0.092,-1.21
10/31/2025 03:50:59 pm,26.100,-0.553,1.890,-1.955,-0.0154,0.053,-0.054,-0.072,-0.94
10/31/2025 03:50:59 pm,26.150,-0.459,1.759,-2.897,-0.0128,0.049,-0.081,-0.053,-0.69
10/31/2025 03:50:59 pm,26.200,-0.375,1.587,-3.648,-0.0105,0.044,-0.102,-0.040,-0.53
10/31/2025 03:50:59 pm,26.250,-0.302,1.388,-4.067,-0.0084,0.039,-0.113,-0.029,-0.38
10/31/2025 03:50:59 pm,26.300,-0.234,1.168,-3.979,-0.0065,0.033,-0.111,-0.024,-0.32
10/31/2025 03:50:59 pm,26.350,-0.184,0.958,-3.142,-0.0051,0.027,-0.088,-0.018,-0.24
10/31/2025 03:50:59 pm,26.400,-0.143,0.822,-1.693,-0.0040,0.023,-0.047,-0.018,-0.23
10/31/2025 03:50:59 pm,26.450,-0.105,0.791,-0.227,-0.0029,0.022,-0.006,-0.016,-0.21
10/31/2025 03:50:59 pm,26.500,-0.066,0.827,0.663,-0.0018,0.023,0.018,-0.017,-0.22
10/31/2025 03:50:59 pm,26.550,-0.024,0.885,0.855,-6.5625E-4,0.025,0.024,-0.016,-0.20
10/31/2025 03:50:59 pm,26.600,0.024,0.927,0.663,6.5625E-4,0.026,0.018,-0.018,-0.24
10/31/2025 03:50:59 pm,26.650,0.071,0.948,0.471,0.0020,0.026,0.013,-0.020,-0.26
10/31/2025 03:50:59 pm,26.700,0.118,0.963,0.367,0.0033,0.027,0.010,-0.024,-0.31
10/31/2025 03:50:59 pm,26.750,0.167,0.990,-0.052,0.0046,0.028,-0.001,-0.027,-0.35
10/31/2025 03:50:59 pm,26.800,0.217,0.995,-1.344,0.0060,0.028,-0.037,-0.033,-0.43
10/31/2025 03:50:59 pm,26.850,0.269,0.901,-3.351,0.0075,0.025,-0.093,-0.037,-0.49
10/31/2025 03:50:59 pm,26.900,0.314,0.649,-4.904,0.0087,0.018,-0.137,-0.045,-0.60
10/31/2025 03:50:59 pm,26.950,0.339,0.330,-4.835,0.0094,0.009,-0.135,-0.051,-0.67
10/31/2025 03:51:00 pm,27.000,0.341,0.094,-3.246,0.0095,0.003,-0.090,-0.055,-0.72
10/31/2025 03:51:00 pm,27.050,0.341,0.005,-1.396,0.0095,1.458E-4,-0.039,-0.055,-0.72
10/31/2025 03:51:00 pm,27.100,0.341,0.000,-0.279,0.0095,0.000,-0.008,-0.055,-0.73
10/31/2025 03:51:00 pm,27.150,0.341,0.005,0.070,0.0095,1.458E-4,0.002,-0.055,-0.72
10/31/2025 03:51:00 pm,27.200,0.341,0.010,0.087,0.0095,2.917E-4,0.002,-0.055,-0.73
10/31/2025 03:51:00 pm,27.250,0.342,0.016,0.052,0.0095,4.375E-4,0.001,-0.055,-0.73
10/31/2025 03:51:00 pm,27.300,0.342,0.016,0.087,0.0095,4.375E-4,0.002,-0.056,-0.74
10/31/2025 03:51:00 pm,27.350,0.344,0.016,0.367,0.0096,4.375E-4,0.010,-0.055,-0.73
10/31/2025 03:51:00 pm,27.400,0.344,0.037,1.065,0.0096,0.001,0.030,-0.056,-0.74
10/31/2025 03:51:00 pm,27.450,0.346,0.105,2.182,0.0096,0.003,0.061,-0.056,-0.73
10/31/2025 03:51:00 pm,27.500,0.352,0.246,3.648,0.0098,0.007,0.102,-0.056,-0.74
10/31/2025 03:51:00 pm,27.550,0.368,0.461,5.393,0.0102,0.013,0.150,-0.056,-0.74
10/31/2025 03:51:00 pm,27.600,0.396,0.775,7.278,0.0110,0.022,0.203,-0.061,-0.80
10/31/2025 03:51:00 pm,27.650,0.440,1.194,8.901,0.0122,0.033,0.248,-0.066,-0.87
10/31/2025 03:51:00 pm,27.700,0.512,1.696,9.530,0.0143,0.047,0.265,-0.076,-1.00
10/31/2025 03:51:00 pm,27.750,0.609,2.210,8.552,0.0170,0.062,0.238,-0.092,-1.21
10/31/2025 03:51:00 pm,27.800,0.735,2.618,5.969,0.0205,0.073,0.166,-0.117,-1.54
10/31/2025 03:51:00 pm,27.850,0.880,2.838,2.583,0.0245,0.079,0.072,-0.153,-2.01
10/31/2025 03:51:00 pm,27.900,1.027,2.859,-0.663,0.0286,0.080,-0.018,-0.198,-2.60
10/31/2025 03:51:00 pm,27.950,1.169,2.744,-3.386,0.0325,0.076,-0.094,-0.247,-3.25
10/31/2025 03:51:01 pm,28.000,1.304,2.513,-5.498,0.0363,0.070,-0.153,-0.298,-3.92
10/31/2025 03:51:01 pm,28.050,1.426,2.168,-6.702,0.0397,0.060,-0.187,-0.349,-4.60
10/31/2025 03:51:01 pm,28.100,1.524,1.785,-6.580,0.0424,0.050,-0.183,-0.395,-5.20
10/31/2025 03:51:01 pm,28.150,1.599,1.461,-5.149,0.0445,0.041,-0.143,-0.433,-5.70
10/31/2025 03:51:01 pm,28.200,1.667,1.246,-2.897,0.0464,0.035,-0.081,-0.462,-6.08
10/31/2025 03:51:01 pm,28.250,1.722,1.162,-0.628,0.0479,0.032,-0.018,-0.489,-6.43
10/31/2025 03:51:01 pm,28.300,1.775,1.215,0.593,0.0494,0.034,0.017,-0.511,-6.72
10/31/2025 03:51:01 pm,28.350,1.839,1.304,0.297,0.0512,0.036,0.008,-0.534,-7.02
10/31/2025 03:51:01 pm,28.400,1.913,1.283,-0.663,0.0533,0.036,-0.018,-0.559,-7.36
10/31/2025 03:51:01 pm,28.450,1.974,1.183,-1.012,0.0550,0.033,-0.028,-0.588,-7.74
10/31/2025 03:51:01 pm,28.500,2.025,1.136,-0.681,0.0564,0.032,-0.019,-0.611,-8.04
10/31/2025 03:51:01 pm,28.550,2.083,1.147,-0.681,0.0580,0.032,-0.019,-0.631,-8.30
10/31/2025 03:51:01 pm,28.600,2.146,1.115,-1.588,0.0598,0.031,-0.044,-0.653,-8.60
10/31/2025 03:51:01 pm,28.650,2.198,1.000,-3.072,0.0612,0.028,-0.086,-0.677,-8.91
10/31/2025 03:51:01 pm,28.700,2.245,0.806,-4.451,0.0625,0.022,-0.124,-0.695,-9.15
10/31/2025 03:51:01 pm,28.750,2.284,0.534,-5.009,0.0636,0.015,-0.140,-0.713,-9.38
10/31/2025 03:51:01 pm,28.800,2.301,0.246,-4.276,0.0641,0.007,-0.119,-0.724,-9.53
10/31/2025 03:51:01 pm,28.850,2.301,0.058,-2.601,0.0641,0.002,-0.072,-0.731,-9.62
10/31/2025 03:51:01 pm,28.900,2.301,0.000,-1.012,0.0641,0.000,-0.028,-0.730,-9.60
10/31/2025 03:51:01 pm,28.950,2.301,0.000,-0.192,0.0641,0.000,-0.005,-0.731,-9.62
10/31/2025 03:51:02 pm,29.000,2.301,0.000,0.000,0.0641,0.000,0.000,-0.729,-9.60
10/31/2025 03:51:02 pm,29.050,2.301,0.000,0.000,0.0641,0.000,0.000,-0.730,-9.61
10/31/2025 03:51:02 pm,29.100,2.301,0.000,0.017,0.0641,0.000,4.861E-4,-0.730,-9.61
10/31/2025 03:51:02 pm,29.150,2.301,0.000,0.087,0.0641,0.000,0.002,-0.730,-9.61
10/31/2025 03:51:02 pm,29.200,2.301,0.005,0.297,0.0641,1.458E-4,0.008,-0.729,-9.59
10/31/2025 03:51:02 pm,29.250,2.301,0.021,0.785,0.0641,5.833E-4,0.022,-0.731,-9.62
10/31/2025 03:51:02 pm,29.300,2.303,0.068,1.710,0.0641,0.002,0.048,-0.730,-9.60
10/31/2025 03:51:02 pm,29.350,2.306,0.173,3.037,0.0642,0.005,0.085,-0.733,-9.64
10/31/2025 03:51:02 pm,29.400,2.317,0.367,4.416,0.0645,0.010,0.123,-0.732,-9.64
10/31/2025 03:51:02 pm,29.450,2.339,0.634,5.445,0.0651,0.018,0.152,-0.738,-9.72
10/31/2025 03:51:02 pm,29.500,2.380,0.932,5.899,0.0663,0.026,0.164,-0.744,-9.79
10/31/2025 03:51:02 pm,29.550,2.433,1.241,5.725,0.0678,0.035,0.159,-0.762,-10.03
10/31/2025 03:51:02 pm,29.600,2.502,1.529,4.922,0.0697,0.043,0.137,-0.779,-10.25
10/31/2025 03:51:02 pm,29.650,2.589,1.754,3.718,0.0721,0.049,0.104,-0.805,-10.60
10/31/2025 03:51:02 pm,29.700,2.683,1.895,2.601,0.0747,0.053,0.072,-0.834,-10.97
10/31/2025 03:51:02 pm,29.750,2.779,1.990,1.798,0.0774,0.055,0.050,-0.867,-11.40
10/31/2025 03:51:02 pm,29.800,2.881,2.073,1.100,0.0802,0.058,0.031,-0.895,-11.78
10/31/2025 03:51:02 pm,29.850,2.988,2.115,0.332,0.0832,0.059,0.009,-0.928,-12.21
10/31/2025 03:51:02 pm,29.900,3.096,2.100,-0.367,0.0862,0.058,-0.010,-0.958,-12.60
10/31/2025 03:51:02 pm,29.950,3.198,2.063,-0.942,0.0891,0.057,-0.026,-0.991,-13.04
10/31/2025 03:51:03 pm,30.000,3.300,2.016,-1.798,0.0919,0.056,-0.050,-1.017,-13.38
10/31/2025 03:51:03 pm,30.050,3.402,1.916,-3.054,0.0948,0.053,-0.085,-1.046,-13.76
10/31/2025 03:51:03 pm,30.100,3.497,1.707,-3.979,0.0974,0.048,-0.111,-1.068,-14.05
10/31/2025 03:51:03 pm,30.150,3.577,1.456,-3.578,0.0996,0.041,-0.100,-1.093,-14.39
10/31/2025 03:51:03 pm,30.200,3.638,1.283,-1.728,0.1013,0.036,-0.048,-1.108,-14.58
10/31/2025 03:51:03 pm,30.250,3.698,1.267,0.524,0.1030,0.035,0.015,-1.125,-14.81
10/31/2025 03:51:03 pm,30.300,3.760,1.377,2.025,0.1047,0.038,0.056,-1.136,-14.94
10/31/2025 03:51:03 pm,30.350,3.834,1.518,2.356,0.1068,0.042,0.066,-1.153,-15.17
10/31/2025 03:51:03 pm,30.400,3.914,1.639,1.815,0.1090,0.046,0.051,-1.165,-15.33
10/31/2025 03:51:03 pm,30.450,3.999,1.712,0.785,0.1114,0.048,0.022,-1.184,-15.58
10/31/2025 03:51:03 pm,30.500,4.087,1.728,-0.401,0.1138,0.048,-0.011,-1.198,-15.76
10/31/2025 03:51:03 pm,30.550,4.175,1.665,-1.292,0.1163,0.046,-0.036,-1.218,-16.02
10/31/2025 03:51:03 pm,30.600,4.257,1.566,-1.606,0.1186,0.044,-0.045,-1.230,-16.18
10/31/2025 03:51:03 pm,30.650,4.329,1.487,-1.518,0.1206,0.041,-0.042,-1.247,-16.41
10/31/2025 03:51:03 pm,30.700,4.403,1.424,-1.414,0.1226,0.040,-0.039,-1.256,-16.52
10/31/2025 03:51:03 pm,30.750,4.475,1.351,-1.326,0.1246,0.038,-0.037,-1.271,-16.73
10/31/2025 03:51:03 pm,30.800,4.538,1.278,-1.030,0.1264,0.036,-0.029,-1.279,-16.83
10/31/2025 03:51:03 pm,30.850,4.599,1.236,-0.506,0.1281,0.034,-0.014,-1.293,-17.01
10/31/2025 03:51:03 pm,30.900,4.662,1.230,0.017,0.1298,0.034,4.861E-4,-1.298,-17.08
10/31/2025 03:51:03 pm,30.950,4.722,1.246,0.367,0.1315,0.035,0.010,-1.310,-17.24
10/31/2025 03:51:04 pm,31.000,4.785,1.272,0.454,0.1333,0.035,0.013,-1.315,-17.31
10/31/2025 03:51:04 pm,31.050,4.851,1.304,0.262,0.1351,0.036,0.007,-1.327,-17.46
10/31/2025 03:51:04 pm,31.100,4.915,1.309,-0.209,0.1369,0.036,-0.006,-1.332,-17.52
10/31/2025 03:51:04 pm,31.150,4.983,1.288,-0.942,0.1388,0.036,-0.026,-1.345,-17.69
10/31/2025 03:51:04 pm,31.200,5.045,1.225,-1.885,0.1405,0.034,-0.053,-1.349,-17.75
10/31/2025 03:51:04 pm,31.250,5.107,1.105,-2.915,0.1422,0.031,-0.081,-1.361,-17.91
10/31/2025 03:51:04 pm,31.300,5.158,0.927,-3.578,0.1437,0.026,-0.100,-1.364,-17.95
10/31/2025 03:51:04 pm,31.350,5.201,0.712,-3.299,0.1449,0.020,-0.092,-1.375,-18.09
10/31/2025 03:51:04 pm,31.400,5.229,0.545,-1.815,0.1456,0.015,-0.051,-1.375,-18.09
10/31/2025 03:51:04 pm,31.450,5.250,0.497,0.401,0.1462,0.014,0.011,-1.382,-18.19
10/31/2025 03:51:04 pm,31.500,5.273,0.597,2.129,0.1469,0.017,0.059,-1.380,-18.16
10/31/2025 03:51:04 pm,31.550,5.306,0.780,2.356,0.1478,0.022,0.066,-1.387,-18.25
10/31/2025 03:51:04 pm,31.600,5.352,0.901,1.152,0.1491,0.025,0.032,-1.386,-18.23
10/31/2025 03:51:04 pm,31.650,5.405,0.901,-0.297,0.1505,0.025,-0.008,-1.395,-18.36
10/31/2025 03:51:04 pm,31.700,5.444,0.822,-0.855,0.1516,0.023,-0.024,-1.396,-18.36
10/31/2025 03:51:04 pm,31.750,5.484,0.770,-0.611,0.1527,0.021,-0.017,-1.405,-18.48
10/31/2025 03:51:04 pm,31.800,5.520,0.775,-0.401,0.1537,0.022,-0.011,-1.404,-18.47
10/31/2025 03:51:04 pm,31.850,5.561,0.764,-0.820,0.1549,0.021,-0.023,-1.413,-18.59
10/31/2025 03:51:04 pm,31.900,5.600,0.707,-1.501,0.1560,0.020,-0.042,-1.411,-18.57
10/31/2025 03:51:04 pm,31.950,5.633,0.592,-1.518,0.1569,0.016,-0.042,-1.420,-18.68
10/31/2025 03:51:05 pm,32.000,5.660,0.497,-0.384,0.1576,0.014,-0.011,-1.418,-18.66
10/31/2025 03:51:05 pm,32.050,5.678,0.518,1.361,0.1582,0.014,0.038,-1.426,-18.76
10/31/2025 03:51:05 pm,32.100,5.704,0.665,2.321,0.1589,0.019,0.065,-1.422,-18.71
10/31/2025 03:51:05 pm,32.150,5.744,0.833,1.658,0.1600,0.023,0.046,-1.430,-18.82
10/31/2025 03:51:05 pm,32.200,5.793,0.880,-0.035,0.1613,0.024,-9.722E-4,-1.428,-18.79
10/31/2025 03:51:05 pm,32.250,5.839,0.801,-1.466,0.1626,0.022,-0.041,-1.438,-18.92
10/31/2025 03:51:05 pm,32.300,5.873,0.686,-1.868,0.1636,0.019,-0.052,-1.437,-18.90
10/31/2025 03:51:05 pm,32.350,5.905,0.586,-1.414,0.1645,0.016,-0.039,-1.445,-19.01
10/31/2025 03:51:05 pm,32.400,5.933,0.534,-0.559,0.1652,0.015,-0.016,-1.443,-18.98
10/31/2025 03:51:05 pm,32.450,5.955,0.529,0.332,0.1659,0.015,0.009,-1.450,-19.08
10/31/2025 03:51:05 pm,32.500,5.983,0.576,0.838,0.1666,0.016,0.023,-1.446,-19.03
10/31/2025 03:51:05 pm,32.550,6.013,0.644,0.646,0.1675,0.018,0.018,-1.454,-19.13
10/31/2025 03:51:05 pm,32.600,6.048,0.670,-0.279,0.1684,0.019,-0.008,-1.452,-19.10
10/31/2025 03:51:05 pm,32.650,6.084,0.628,-1.484,0.1694,0.018,-0.041,-1.459,-19.20
10/31/2025 03:51:05 pm,32.700,6.114,0.508,-2.251,0.1703,0.014,-0.063,-1.457,-19.17
10/31/2025 03:51:05 pm,32.750,6.136,0.361,-2.077,0.1709,0.010,-0.058,-1.464,-19.27
10/31/2025 03:51:05 pm,32.800,6.148,0.262,-1.030,0.1712,0.007,-0.029,-1.461,-19.22
10/31/2025 03:51:05 pm,32.850,6.158,0.251,0.209,0.1715,0.007,0.006,-1.467,-19.31
10/31/2025 03:51:05 pm,32.900,6.170,0.309,0.873,0.1718,0.009,0.024,-1.463,-19.24
10/31/2025 03:51:05 pm,32.950,6.189,0.377,0.698,0.1724,0.011,0.019,-1.469,-19.33
10/31/2025 03:51:06 pm,33.000,6.209,0.398,0.017,0.1729,0.011,4.861E-4,-1.465,-19.27
10/31/2025 03:51:06 pm,33.050,6.231,0.372,-0.576,0.1736,0.010,-0.016,-1.472,-19.37
10/31/2025 03:51:06 pm,33.100,6.247,0.319,-0.628,0.1740,0.009,-0.017,-1.468,-19.32
10/31/2025 03:51:06 pm,33.150,6.263,0.283,-0.122,0.1744,0.008,-0.003,-1.474,-19.40
10/31/2025 03:51:06 pm,33.200,6.274,0.298,0.628,0.1747,0.008,0.017,-1.470,-19.34
10/31/2025 03:51:06 pm,33.250,6.289,0.356,1.117,0.1752,0.010,0.031,-1.476,-19.42
10/31/2025 03:51:06 pm,33.300,6.310,0.435,0.995,0.1757,0.012,0.028,-1.472,-19.37
10/31/2025 03:51:06 pm,33.350,6.333,0.482,0.279,0.1764,0.013,0.008,-1.478,-19.45
10/31/2025 03:51:06 pm,33.400,6.360,0.471,-0.681,0.1771,0.013,-0.019,-1.475,-19.40
10/31/2025 03:51:06 pm,33.450,6.384,0.403,-1.309,0.1778,0.011,-0.036,-1.482,-19.50
10/31/2025 03:51:06 pm,33.500,6.401,0.309,-1.169,0.1783,0.009,-0.033,-1.478,-19.45
10/31/2025 03:51:06 pm,33.550,6.414,0.251,-0.227,0.1786,0.007,-0.006,-1.485,-19.53
10/31/2025 03:51:06 pm,33.600,6.423,0.272,1.100,0.1789,0.008,0.031,-1.480,-19.48
10/31/2025 03:51:06 pm,33.650,6.437,0.372,2.129,0.1793,0.010,0.059,-1.486,-19.55
10/31/2025 03:51:06 pm,33.700,6.459,0.518,2.217,0.1799,0.014,0.062,-1.482,-19.49
10/31/2025 03:51:06 pm,33.750,6.489,0.644,1.134,0.1807,0.018,0.032,-1.489,-19.59
10/31/2025 03:51:06 pm,33.800,6.527,0.665,-0.576,0.1818,0.019,-0.016,-1.485,-19.54
10/31/2025 03:51:06 pm,33.850,6.563,0.565,-1.798,0.1828,0.016,-0.050,-1.493,-19.65
10/31/2025 03:51:06 pm,33.900,6.585,0.424,-1.763,0.1834,0.012,-0.049,-1.490,-19.60
10/31/2025 03:51:06 pm,33.950,6.600,0.346,-0.768,0.1838,0.010,-0.021,-1.496,-19.69
10/31/2025 03:51:07 pm,34.000,6.616,0.356,0.332,0.1843,0.010,0.009,-1.492,-19.63
10/31/2025 03:51:07 pm,34.050,6.635,0.403,0.942,0.1848,0.011,0.026,-1.498,-19.71
10/31/2025 03:51:07 pm,34.100,6.657,0.466,1.012,0.1854,0.013,0.028,-1.494,-19.66
10/31/2025 03:51:07 pm,34.150,6.681,0.518,0.768,0.1861,0.014,0.021,-1.501,-19.75
10/31/2025 03:51:07 pm,34.200,6.710,0.545,0.576,0.1869,0.015,0.016,-1.497,-19.70
10/31/2025 03:51:07 pm,34.250,6.737,0.555,0.838,0.1876,0.015,0.023,-1.504,-19.80
10/31/2025 03:51:07 pm,34.300,6.764,0.602,1.379,0.1884,0.017,0.038,-1.500,-19.74
10/31/2025 03:51:07 pm,34.350,6.794,0.712,1.466,0.1892,0.020,0.041,-1.507,-19.83
10/31/2025 03:51:07 pm,34.400,6.835,0.801,0.593,0.1904,0.022,0.017,-1.503,-19.78
10/31/2025 03:51:07 pm,34.450,6.880,0.796,-0.750,0.1916,0.022,-0.021,-1.511,-19.88
10/31/2025 03:51:07 pm,34.500,6.918,0.696,-1.571,0.1927,0.019,-0.044,-1.508,-19.84
10/31/2025 03:51:07 pm,34.550,6.949,0.592,-1.431,0.1935,0.016,-0.040,-1.515,-19.94
10/31/2025 03:51:07 pm,34.600,6.974,0.534,-0.663,0.1942,0.015,-0.018,-1.511,-19.89
10/31/2025 03:51:07 pm,34.650,7.001,0.529,0.087,0.1950,0.015,0.002,-1.518,-19.98
10/31/2025 03:51:07 pm,34.700,7.026,0.560,0.332,0.1957,0.016,0.009,-1.514,-19.92
10/31/2025 03:51:07 pm,34.750,7.056,0.592,-0.297,0.1965,0.016,-0.008,-1.522,-20.02
10/31/2025 03:51:07 pm,34.800,7.087,0.571,-1.745,0.1974,0.016,-0.049,-1.517,-19.96
10/31/2025 03:51:07 pm,34.850,7.117,0.429,-3.177,0.1982,0.012,-0.088,-1.524,-20.05
10/31/2025 03:51:07 pm,34.900,7.136,0.199,-3.473,0.1988,0.006,-0.097,-1.520,-20.00
10/31/2025 03:51:07 pm,34.950,7.136,0.010,-2.356,0.1988,2.917E-4,-0.066,-1.527,-20.09
10/31/2025 03:51:08 pm,35.000,7.128,-0.052,-0.785,0.1985,-0.001,-0.022,-1.522,-20.02
10/31/2025 03:51:08 pm,35.050,7.128,-0.026,0.140,0.1985,-7.292E-4,0.004,-1.526,-20.08
10/31/2025 03:51:08 pm,35.100,7.128,0.000,0.262,0.1985,0.000,0.007,-1.521,-20.01
10/31/2025 03:51:08 pm,35.150,7.128,0.000,0.087,0.1985,0.000,0.002,-1.526,-20.08
10/31/2025 03:51:08 pm,35.200,7.128,0.000,0.000,0.1985,0.000,0.000,-1.521,-20.01
10/31/2025 03:51:08 pm,35.250,7.128,0.000,0.000,0.1985,0.000,0.000,-1.526,-20.08
10/31/2025 03:51:08 pm,35.300,7.128,0.000,0.000,0.1985,0.000,0.000,-1.520,-20.01
10/31/2025 03:51:08 pm,35.350,7.128,0.000,0.000,0.1985,0.000,0.000,-1.526,-20.08
10/31/2025 03:51:08 pm,35.400,7.128,0.000,0.000,0.1985,0.000,0.000,-1.521,-20.01
10/31/2025 03:51:08 pm,35.450,7.128,0.000,0.000,0.1985,0.000,0.000,-1.526,-20.08
10/31/2025 03:51:08 pm,35.500,7.128,0.000,0.000,0.1985,0.000,0.000,-1.521,-20.01
10/31/2025 03:51:08 pm,35.550,7.128,0.000,0.000,0.1985,0.000,0.000,-1.525,-20.07
